timestamp,roll,pitch,yaw
336694470678,-0.336611,-0.113103,0.531777
336694491724,-0.336611,-0.113103,0.531777
336694507533,-0.336611,-0.113103,0.531777
336694530680,-0.336733,-0.113072,0.531787
336694551942,-0.336733,-0.113072,0.531787
336694567908,-0.336733,-0.113072,0.531787
336694590671,-0.336855,-0.113041,0.531798
336694611752,-0.336795,-0.113688,0.531916
336694627500,-0.336795,-0.113688,0.531916
336694650041,-0.336795,-0.113688,0.531916
336694671732,-0.336917,-0.113657,0.531926
336694687599,-0.336917,-0.113657,0.531926
336694710050,-0.336917,-0.113657,0.531926
336694731756,-0.336917,-0.113657,0.531926
336694747590,-0.336917,-0.113657,0.531926
336694770023,-0.336917,-0.113657,0.531926
336694793247,-0.337023,-0.113614,0.53191
336694807576,-0.337023,-0.113614,0.53191
336694830038,-0.337023,-0.113614,0.53191
336694853148,-0.337023,-0.113614,0.53191
336694867649,-0.337023,-0.113614,0.53191
336694891138,-0.33706,-0.113731,0.531938
336694913279,-0.33706,-0.113731,0.531938
336694927546,-0.33706,-0.113731,0.531938
336694950025,-0.337182,-0.113701,0.531948
336694973185,-0.337182,-0.113701,0.531948
336694987548,-0.337182,-0.113701,0.531948
336695010110,-0.337182,-0.113701,0.531948
336695023616,-0.337219,-0.113818,0.531976
336695046862,-0.337219,-0.113818,0.531976
336695061111,-0.337182,-0.113701,0.531948
336695083560,-0.337219,-0.113818,0.531976
336695106740,-0.337341,-0.113787,0.531986
336695121129,-0.337341,-0.113787,0.531986
336695143630,-0.337341,-0.113787,0.531986
336695166779,-0.337341,-0.113787,0.531986
336695181066,-0.337341,-0.113787,0.531986
336695203602,-0.337341,-0.113787,0.531986
336695226816,-0.337341,-0.113787,0.531986
336695241116,-0.337304,-0.11367,0.531959
336695263666,-0.337304,-0.11367,0.531959
336695286825,-0.337304,-0.11367,0.531959
336695301136,-0.337304,-0.11367,0.531959
336695323623,-0.337341,-0.113787,0.531986
336695346803,-0.337463,-0.113756,0.531997
336695361129,-0.337427,-0.113639,0.531969
336695383617,-0.337427,-0.113639,0.531969
336695406831,-0.337427,-0.113639,0.531969
336695421078,-0.337427,-0.113639,0.531969
336695443642,-0.337549,-0.113609,0.531979
336695466784,-0.337409,-0.113991,0.532148
336695481131,-0.337409,-0.113991,0.532148
336695503660,-0.337446,-0.114108,0.532175
336695526860,-0.337569,-0.114077,0.532186
336695541169,-0.337569,-0.114077,0.532186
336695563658,-0.337569,-0.114077,0.532186
336695587054,-0.337691,-0.114046,0.532196
336695609325,-0.337691,-0.114046,0.532196
336695623604,-0.337691,-0.114046,0.532196
336695648757,-0.337691,-0.114046,0.532196
336695661133,-0.337813,-0.114016,0.532207
336695684408,-0.337691,-0.114046,0.532196
336695714502,-0.337813,-0.114016,0.532207
336695722820,-0.337813,-0.114016,0.532207
336695746586,-0.337936,-0.113985,0.532217
336695767846,-0.337936,-0.113985,0.532217
336695788972,-0.337936,-0.113985,0.532217
336695807232,-0.337936,-0.113985,0.532217
336695826726,-0.337936,-0.113985,0.532217
336695844340,-0.337973,-0.114102,0.532245
336695863637,-0.338095,-0.114071,0.532255
336695887527,-0.338078,-0.114059,0.532229
336695905579,-0.338078,-0.114059,0.532229
336695927521,-0.338217,-0.113677,0.532061
336695947398,-0.338297,-0.113499,0.532149
336695961268,-0.338192,-0.113542,0.532165
336695985271,-0.338314,-0.113512,0.532175
336696006151,-0.338297,-0.113499,0.532149
336696021156,-0.338419,-0.113469,0.532159
336696043679,-0.338456,-0.113586,0.532187
336696066179,-0.338456,-0.113586,0.532187
336696081127,-0.338579,-0.113555,0.532197
336696103649,-0.338579,-0.113555,0.532197
336696126163,-0.338701,-0.113524,0.532208
336696141184,-0.338701,-0.113524,0.532208
336696163697,-0.338701,-0.113524,0.532208
336696186122,-0.338824,-0.113494,0.532218
336696201160,-0.338787,-0.113377,0.53219
336696223653,-0.338787,-0.113377,0.53219
336696246178,-0.338787,-0.113377,0.53219
336696261187,-0.338909,-0.113346,0.532201
336696283978,-0.338909,-0.113346,0.532201
336696306158,-0.338946,-0.113463,0.532228
336696321164,-0.338946,-0.113463,0.532228
336696343714,-0.338909,-0.113346,0.532201
336696366179,-0.339051,-0.11342,0.532212
336696381189,-0.339051,-0.11342,0.532212
336696404808,-0.339051,-0.11342,0.532212
336696426200,-0.339051,-0.11342,0.532212
336696441159,-0.339051,-0.11342,0.532212
336696463693,-0.339051,-0.11342,0.532212
336696486309,-0.339174,-0.11339,0.532223
336696502641,-0.339174,-0.11339,0.532223
336696523677,-0.339174,-0.11339,0.532223
336696546166,-0.339174,-0.11339,0.532223
336696562620,-0.339174,-0.11339,0.532223
336696583669,-0.339174,-0.11339,0.532223
336696606211,-0.339296,-0.113359,0.532233
336696622861,-0.339296,-0.113359,0.532233
336696644687,-0.339296,-0.113359,0.532233
336696666179,-0.339296,-0.113359,0.532233
336696682617,-0.339296,-0.113359,0.532233
336696703669,-0.339296,-0.113359,0.532233
336696726315,-0.339296,-0.113359,0.532233
336696744650,-0.339418,-0.113328,0.532244
336696763894,-0.339418,-0.113328,0.532244
336696786212,-0.339418,-0.113328,0.532244
336696802647,-0.339418,-0.113328,0.532244
336696823708,-0.339418,-0.113328,0.532244
336696846329,-0.339418,-0.113328,0.532244
336696868644,-0.339418,-0.113328,0.532244
336696883681,-0.339418,-0.113328,0.532244
336696906164,-0.339418,-0.113328,0.532244
336696922644,-0.339541,-0.113298,0.532254
336696943703,-0.339541,-0.113298,0.532254
336696966242,-0.339541,-0.113298,0.532254
336696982625,-0.339541,-0.113298,0.532254
336697011899,-0.339663,-0.113267,0.532264
336697026242,-0.339663,-0.113267,0.532264
336697042632,-0.339663,-0.113267,0.532264
336697063726,-0.339646,-0.113255,0.532238
336697086205,-0.339663,-0.113267,0.532264
336697102656,-0.339768,-0.113224,0.532248
336697123686,-0.339768,-0.113224,0.532248
336697146263,-0.339768,-0.113224,0.532248
336697162613,-0.339768,-0.113224,0.532248
336697183700,-0.339731,-0.113107,0.53222
336697206151,-0.339731,-0.113107,0.53222
336697222659,-0.339731,-0.113107,0.53222
336697243666,-0.339731,-0.113107,0.53222
336697266241,-0.339854,-0.113077,0.532231
336697282629,-0.339854,-0.113077,0.532231
336697303681,-0.339854,-0.113077,0.532231
336697326326,-0.339854,-0.113077,0.532231
336697342666,-0.339976,-0.113046,0.532241
336697363690,-0.339951,-0.112911,0.532345
336697386281,-0.339951,-0.112911,0.532345
336697402657,-0.339951,-0.112911,0.532345
336697423699,-0.339939,-0.112929,0.532213
336697446231,-0.339976,-0.113046,0.532241
336697462623,-0.339951,-0.112911,0.532345
336697485114,-0.339951,-0.112911,0.532345
336697506193,-0.339951,-0.112911,0.532345
336697522635,-0.34011,-0.112997,0.532384
336697545150,-0.34011,-0.112997,0.532384
336697566196,-0.34011,-0.112997,0.532384
336697582657,-0.340099,-0.113015,0.532252
336697605224,-0.34011,-0.112997,0.532384
336697626249,-0.34011,-0.112997,0.532384
336697642663,-0.34011,-0.112997,0.532384
336697665148,-0.340232,-0.112967,0.532394
336697686218,-0.340232,-0.112967,0.532394
336697702683,-0.340232,-0.112967,0.532394
336697725204,-0.340232,-0.112967,0.532394
336697746152,-0.340232,-0.112967,0.532394
336697762701,-0.340221,-0.112985,0.532262
336697785127,-0.340221,-0.112985,0.532262
336697806210,-0.340221,-0.112985,0.532262
336697822649,-0.340221,-0.112985,0.532262
336697845125,-0.340343,-0.112954,0.532272
336697869130,-0.34038,-0.113071,0.5323
336697882680,-0.340258,-0.113102,0.53229
336697905181,-0.340258,-0.113102,0.53229
336697926239,-0.340258,-0.113102,0.53229
336697942686,-0.34038,-0.113071,0.5323
336697965190,-0.340258,-0.113102,0.53229
336697986232,-0.34038,-0.113071,0.5323
336698002706,-0.34038,-0.113071,0.5323
336698025156,-0.34038,-0.113071,0.5323
336698046219,-0.340363,-0.113059,0.532274
336698062661,-0.3404,-0.113176,0.532302
336698085192,-0.3404,-0.113176,0.532302
336698106233,-0.3404,-0.113176,0.532302
336698121906,-0.3404,-0.113176,0.532302
336698144366,-0.340522,-0.113145,0.532312
336698166896,-0.340522,-0.113145,0.532312
336698181886,-0.340522,-0.113145,0.532312
336698204365,-0.340559,-0.113262,0.53234
336698226935,-0.340559,-0.113262,0.53234
336698241898,-0.340559,-0.113262,0.53234
336698271686,-0.340682,-0.113231,0.532351
336698287388,-0.340559,-0.113262,0.53234
336698302335,-0.340559,-0.113262,0.53234
336698324413,-0.340559,-0.113262,0.53234
336698346895,-0.340682,-0.113231,0.532351
336698361946,-0.340682,-0.113231,0.532351
336698384392,-0.340719,-0.113348,0.532379
336698406939,-0.340719,-0.113348,0.532379
336698421876,-0.340841,-0.113318,0.532389
336698444479,-0.340841,-0.113318,0.532389
336698466948,-0.340878,-0.113435,0.532417
336698481893,-0.340878,-0.113435,0.532417
336698504431,-0.340878,-0.113435,0.532417
336698527272,-0.340878,-0.113435,0.532417
336698541947,-0.340878,-0.113435,0.532417
336698564475,-0.340878,-0.113435,0.532417
336698586924,-0.340878,-0.113435,0.532417
336698603351,-0.340878,-0.113435,0.532417
336698624398,-0.340878,-0.113435,0.532417
336698646891,-0.340878,-0.113435,0.532417
336698663304,-0.341001,-0.113404,0.532428
336698684430,-0.341001,-0.113404,0.532428
336698706917,-0.341001,-0.113404,0.532428
336698723386,-0.341038,-0.113521,0.532456
336698744439,-0.341001,-0.113404,0.532428
336698760284,-0.341001,-0.113404,0.532428
336698783405,-0.341001,-0.113404,0.532428
336698804464,-0.341038,-0.113521,0.532456
336698820213,-0.341143,-0.113478,0.53244
336698843363,-0.341143,-0.113478,0.53244
336698865844,-0.341143,-0.113478,0.53244
336698880492,-0.341143,-0.113478,0.53244
336698903390,-0.341143,-0.113478,0.53244
336698924459,-0.341143,-0.113478,0.53244
336698940195,-0.341143,-0.113478,0.53244
336698963413,-0.341265,-0.113448,0.53245
336698984437,-0.341265,-0.113448,0.53245
336699000181,-0.341265,-0.113448,0.53245
336699023400,-0.341265,-0.113448,0.53245
336699044470,-0.341265,-0.113448,0.53245
336699060218,-0.341302,-0.113564,0.532478
336699083363,-0.341302,-0.113564,0.532478
336699104439,-0.341302,-0.113564,0.532478
336699120185,-0.341302,-0.113564,0.532478
336699143328,-0.341302,-0.113564,0.532478
336699164472,-0.341462,-0.113651,0.532517
336699180227,-0.341462,-0.113651,0.532517
336699203399,-0.341425,-0.113534,0.532488
336699224516,-0.341425,-0.113534,0.532488
336699240207,-0.341425,-0.113534,0.532488
336699263414,-0.341462,-0.113651,0.532517
336699284451,-0.341462,-0.113651,0.532517
336699300265,-0.341462,-0.113651,0.532517
336699323420,-0.341462,-0.113651,0.532517
336699344520,-0.341462,-0.113651,0.532517
336699360213,-0.341462,-0.113651,0.532517
336699382706,-0.341462,-0.113651,0.532517
336699404455,-0.341462,-0.113651,0.532517
336699420205,-0.341462,-0.113651,0.532517
336699442691,-0.341462,-0.113651,0.532517
336699464411,-0.341462,-0.113651,0.532517
336699480212,-0.341462,-0.113651,0.532517
336699502764,-0.341462,-0.113651,0.532517
336699526351,-0.341584,-0.11362,0.532527
336699540255,-0.341584,-0.11362,0.532527
336699562733,-0.341584,-0.11362,0.532527
336699586097,-0.341584,-0.11362,0.532527
336699600300,-0.341584,-0.11362,0.532527
336699622714,-0.341707,-0.113589,0.532537
336699645935,-0.341707,-0.113589,0.532537
336699660457,-0.341689,-0.113577,0.532511
336699682874,-0.341726,-0.113694,0.532539
336699705917,-0.341849,-0.113664,0.53255
336699720225,-0.341726,-0.113694,0.532539
336699743621,-0.341726,-0.113694,0.532539
336699772463,-0.341726,-0.113694,0.532539
336699780284,-0.341726,-0.113694,0.532539
336699802771,-0.341849,-0.113664,0.53255
336699825943,-0.341849,-0.113664,0.53255
336699840322,-0.341849,-0.113664,0.53255
336699862751,-0.341849,-0.113664,0.53255
336699885886,-0.341849,-0.113664,0.53255
336699900309,-0.341849,-0.113664,0.53255
336699922806,-0.341849,-0.113664,0.53255
336699945969,-0.341849,-0.113664,0.53255
336699960273,-0.341849,-0.113664,0.53255
336699982800,-0.341849,-0.113664,0.53255
336700005871,-0.341886,-0.11378,0.532578
336700020302,-0.341849,-0.113664,0.53255
336700042848,-0.341886,-0.11378,0.532578
336700066019,-0.341886,-0.11378,0.532578
336700087034,-0.341886,-0.11378,0.532578
336700102783,-0.341726,-0.113694,0.532539
336700125916,-0.343076,-0.114176,0.533041
336700147014,-0.345885,-0.114904,0.53346
336700162853,-0.347816,-0.114339,0.533813
336700185960,-0.347055,-0.11234,0.533106
336700207025,-0.346197,-0.107925,0.530634
336700222812,-0.345757,-0.102012,0.527304
336700245978,-0.344855,-0.0951592,0.521693
336700267025,-0.341974,-0.0867249,0.512442
336700282776,-0.336391,-0.0764368,0.496694
336700305261,-0.33076,-0.06466,0.477351
336700326947,-0.325929,-0.0525976,0.452968
336700342833,-0.321283,-0.0415738,0.425629
336700365261,-0.318415,-0.0325818,0.394954
336700387089,-0.315772,-0.0267468,0.361554
336700402836,-0.312198,-0.0254413,0.325578
336700425257,-0.309034,-0.0270837,0.287353
336700447061,-0.307081,-0.0322555,0.247962
336700462806,-0.306257,-0.0406055,0.207733
336700485316,-0.307093,-0.0521378,0.167386
336700508463,-0.310376,-0.0659719,0.127456
336700530928,-0.313088,-0.0813088,0.087684
336700545292,-0.312808,-0.0983052,0.0486738
336700568501,-0.312712,-0.116941,0.0104095
336700582758,-0.31396,-0.136589,-0.0267859
336700605250,-0.313931,-0.15686,-0.0629128
336700628405,-0.313039,-0.176524,-0.0981896
336700649593,-0.311158,-0.195545,-0.132774
336700665280,-0.308859,-0.213629,-0.166964
336700688499,-0.307118,-0.230495,-0.20006
336700709564,-0.306859,-0.245462,-0.232201
336700725253,-0.30595,-0.2587,-0.263779
336700748471,-0.303734,-0.270214,-0.294894
336700769553,-0.300096,-0.277908,-0.32417
336700785284,-0.300044,-0.283102,-0.347499
336700808499,-0.308223,-0.281443,-0.36856
336700829552,-0.311618,-0.275401,-0.389749
336700845313,-0.309572,-0.268127,-0.411985
336700868403,-0.308317,-0.258071,-0.435564
336700889463,-0.310599,-0.245145,-0.459706
336700905299,-0.312359,-0.228505,-0.485098
336700928548,-0.312274,-0.208556,-0.509995
336700949555,-0.312629,-0.185472,-0.533672
336700965283,-0.31302,-0.159164,-0.555668
336700988584,-0.313808,-0.130464,-0.575135
336701010957,-0.31782,-0.098867,-0.590746
336701025295,-0.32216,-0.0636597,-0.601854
336701048499,-0.32732,-0.024646,-0.609576
336701069558,-0.331046,0.0168108,-0.614536
336701085261,-0.330172,0.0605994,-0.614778
336701108508,-0.328383,0.105622,-0.610865
336701129548,-0.328612,0.152429,-0.604161
336701145317,-0.326849,0.201279,-0.594645
336701168518,-0.320094,0.251229,-0.581375
336701196993,-0.310825,0.301544,-0.565105
336701205290,-0.30214,0.350962,-0.546306
336701228517,-0.293902,0.397833,-0.524474
336701241508,-0.285049,0.441186,-0.499636
336701264550,-0.273732,0.480418,-0.471606
336701278918,-0.260838,0.515721,-0.440686
336701310206,-0.247626,0.546448,-0.407608
336701324577,-0.236821,0.572333,-0.374667
336701339026,-0.219837,0.596036,-0.338101
336701361400,-0.199212,0.615969,-0.297885
336701384656,-0.181326,0.632157,-0.25712
336701398854,-0.165747,0.644262,-0.215534
336701421356,-0.14514,0.65144,-0.17018
336701444563,-0.123072,0.653814,-0.122495
336701458868,-0.102277,0.652688,-0.0750304
336701481381,-0.0817215,0.646576,-0.0271386
336701504560,-0.0617356,0.634944,0.0205872
336701518962,-0.0442965,0.619501,0.0667283
336701541447,-0.0290809,0.599998,0.112728
336701564562,-0.0156937,0.575193,0.158985
336701578912,-0.00319959,0.545643,0.205066
336701601400,0.00545429,0.513893,0.248425
336701624641,0.012687,0.480636,0.287092
336701648517,0.0200846,0.446983,0.322112
336701661393,0.0214187,0.411615,0.354303
336701684545,0.0174444,0.372953,0.38613
336701698870,0.0103106,0.333293,0.417664
336701721451,0.00297145,0.293863,0.448535
336701744575,-0.0072461,0.253987,0.478547
336701758920,-0.0192087,0.214038,0.506529
336701781397,-0.0298194,0.175958,0.531655
336701804540,-0.0422834,0.138681,0.554517
336701818906,-0.0562166,0.100721,0.575589
336701841367,-0.0677157,0.0637138,0.595434
336701864596,-0.0787198,0.0288975,0.612976
336701878896,-0.0915979,-0.00453156,0.628035
336701901416,-0.102482,-0.0355542,0.639842
336701924567,-0.111323,-0.0643521,0.648191
336701938854,-0.121615,-0.0901703,0.65242
336701961387,-0.130294,-0.112418,0.651489
336701984567,-0.133859,-0.131015,0.646276
336701998917,-0.140822,-0.146328,0.63786
336702021425,-0.154234,-0.157668,0.62731
336702044532,-0.167328,-0.16546,0.615116
336702058907,-0.177826,-0.170252,0.602031
336702081437,-0.186846,-0.173211,0.588527
336702104604,-0.195852,-0.175083,0.573896
336702118941,-0.203206,-0.175301,0.558524
336702141379,-0.212535,-0.174018,0.544268
336702164630,-0.224036,-0.171466,0.532117
336702178892,-0.235271,-0.168314,0.523432
336702201481,-0.243874,-0.165202,0.51825
336702224574,-0.251577,-0.162026,0.516384
336702238980,-0.255593,-0.159643,0.517123
336702261476,-0.260178,-0.157332,0.520477
336702284688,-0.26526,-0.154868,0.527449
336702298964,-0.268181,-0.152181,0.537433
336702321451,-0.269539,-0.149744,0.54885
336702344626,-0.272134,-0.146998,0.559721
336702358982,-0.274414,-0.143879,0.570017
336702381477,-0.275555,-0.141474,0.579897
336702403887,-0.277078,-0.139689,0.589196
336702418954,-0.278838,-0.139272,0.596907
336702441464,-0.281242,-0.139184,0.602452
336702463881,-0.284058,-0.139098,0.605869
336702478940,-0.286562,-0.138047,0.608166
336702501410,-0.289427,-0.135931,0.609826
336702523911,-0.290962,-0.134244,0.611122
336702538967,-0.292537,-0.133314,0.611678
336702561444,-0.294632,-0.133078,0.611476
336702583987,-0.29602,-0.134047,0.611804
336702599005,-0.296008,-0.136208,0.612312
336702621505,-0.29617,-0.138213,0.612544
336702643917,-0.296528,-0.139806,0.612319
336702658919,-0.29713,-0.140769,0.612562
336702681483,-0.297093,-0.141008,0.612714
336702704008,-0.296878,-0.140883,0.612297
336702719010,-0.296561,-0.140932,0.610579
336702741520,-0.296228,-0.141612,0.608069
336702763989,-0.297292,-0.142866,0.605962
336702779011,-0.297763,-0.144065,0.604529
336702801523,-0.298624,-0.145348,0.602811
336702823980,-0.300778,-0.146386,0.600786
336702838930,-0.30385,-0.146785,0.59953
336702861693,-0.30588,-0.147322,0.599891
336702883927,-0.30685,-0.149086,0.600056
336702899021,-0.307995,-0.150917,0.599358
336702921484,-0.309555,-0.151387,0.598214
336702943976,-0.311371,-0.150605,0.597141
336702958937,-0.312979,-0.149049,0.596406
336702981519,-0.314327,-0.148199,0.595903
336702997947,-0.315648,-0.147217,0.595506
336703018924,-0.3165,-0.146357,0.595197
336703041460,-0.317776,-0.145035,0.595358
336703057988,-0.319521,-0.14394,0.596654
336703079108,-0.320222,-0.143511,0.59926
336703101551,-0.319353,-0.142229,0.601892
336703117936,-0.317493,-0.140777,0.603211
336703140440,-0.316637,-0.139764,0.603068
336703161543,-0.316946,-0.139535,0.602003
336703177886,-0.316948,-0.139375,0.601338
336703200437,-0.315836,-0.140562,0.600766
336703221547,-0.3144,-0.142432,0.598873
336703237859,-0.314469,-0.14394,0.594375
336703260371,-0.318186,-0.143439,0.590086
336703281594,-0.321021,-0.142652,0.588867
336703297979,-0.321775,-0.143289,0.589196
336703320418,-0.322261,-0.145803,0.588815
336703341505,-0.322691,-0.147677,0.587534
336703364043,-0.322444,-0.148381,0.585827
336703380482,-0.323378,-0.148563,0.583522
336703401511,-0.326716,-0.147973,0.58175
336703417876,-0.329081,-0.146759,0.581961
336703440454,-0.330859,-0.145418,0.583072
336703461483,-0.332577,-0.143441,0.585243
336703477877,-0.332079,-0.140865,0.58779
336703500374,-0.327926,-0.138427,0.589683
336703521525,-0.326646,-0.137997,0.589835
336703537931,-0.326974,-0.138359,0.589436
336703560432,-0.324786,-0.138881,0.589256
336703581701,-0.32349,-0.139831,0.588887
336703597932,-0.322128,-0.142287,0.587243
336703620367,-0.32394,-0.144446,0.583853
336703641466,-0.326183,-0.144266,0.581516
336703657872,-0.328306,-0.144239,0.582037
336703680476,-0.329465,-0.147286,0.583775
336703701728,-0.329795,-0.149661,0.584645
336703718013,-0.32938,-0.149891,0.583858
336703740415,-0.330901,-0.148417,0.582102
336703761531,-0.332623,-0.146532,0.580926
336703777909,-0.333764,-0.145318,0.580698
336703806634,-0.336097,-0.144092,0.581781
336703821645,-0.337709,-0.141945,0.583513
336703844041,-0.337227,-0.13881,0.585445
336703860390,-0.335349,-0.136793,0.5869
336703881646,-0.334637,-0.135828,0.587798
336703897939,-0.333702,-0.135848,0.588588
336703920491,-0.330991,-0.137017,0.588754
336703941648,-0.32977,-0.140103,0.588802
336703957882,-0.328601,-0.14333,0.586804
336703980522,-0.331117,-0.145717,0.583308
336704003034,-0.334282,-0.145438,0.582475
336704018004,-0.334935,-0.146028,0.58421
336704040521,-0.334916,-0.148667,0.585741
336704061642,-0.333554,-0.150333,0.585121
336704077932,-0.333021,-0.150644,0.583179
336704100422,-0.335188,-0.149612,0.581434
336704122948,-0.337286,-0.148148,0.581169
336704137955,-0.339299,-0.146786,0.582063
336704160462,-0.339935,-0.145537,0.583058
336704182908,-0.340584,-0.143704,0.58355
336704197932,-0.341259,-0.141667,0.584682
336704220410,-0.340504,-0.139365,0.586581
336704242978,-0.337877,-0.137861,0.587931
336704258027,-0.336115,-0.138146,0.58763
336704280403,-0.335535,-0.139462,0.586903
336704302968,-0.333215,-0.142393,0.585762
336704318655,-0.332796,-0.144987,0.583103
336704339691,-0.335517,-0.145639,0.58047
336704362274,-0.337131,-0.14578,0.580682
336704378574,-0.337376,-0.148484,0.582134
336704399750,-0.337471,-0.151722,0.583041
336704422184,-0.336171,-0.153053,0.582748
336704438616,-0.335942,-0.152935,0.581263
336704459714,-0.337302,-0.151938,0.579173
336704482241,-0.338427,-0.151074,0.576847
336704498611,-0.340225,-0.150587,0.574909
336704519655,-0.341577,-0.149597,0.573722
336704542204,-0.342508,-0.147855,0.573101
336704558656,-0.342159,-0.147202,0.572933
336704579666,-0.342094,-0.147152,0.572529
336704602219,-0.3422,-0.147702,0.573043
336704618666,-0.342189,-0.148304,0.572512
336704639763,-0.343638,-0.146658,0.569534
336704662214,-0.343919,-0.142041,0.561077
336704684801,-0.338366,-0.134571,0.543548
336704699675,-0.32601,-0.124622,0.513698
336704722260,-0.317065,-0.110947,0.473704
336704745245,-0.314499,-0.0950585,0.426668
336704759681,-0.312824,-0.081636,0.375629
336704782153,-0.309784,-0.0723883,0.320982
336704806219,-0.303325,-0.066306,0.265848
336704819776,-0.28858,-0.0638739,0.21116
336704842266,-0.269982,-0.0651736,0.155903
336704864660,-0.249067,-0.0683084,0.101893
336704879738,-0.225559,-0.0750687,0.0523969
336704902293,-0.200856,-0.0866116,0.00885614
336704924775,-0.175879,-0.100868,-0.03159
336704939817,-0.151603,-0.118609,-0.0705906
336704962266,-0.126561,-0.134972,-0.108453
336704984740,-0.10025,-0.148969,-0.145493
336704999690,-0.0766279,-0.158171,-0.182672
336705022295,-0.0566543,-0.160245,-0.220479
336705044762,-0.0420104,-0.15341,-0.256737
336705061177,-0.0364435,-0.140022,-0.289522
336705082203,-0.037019,-0.117622,-0.317146
336705104709,-0.0375771,-0.0835358,-0.340541
336705119858,-0.0406808,-0.0425077,-0.359263
336705142262,-0.0451769,0.00240684,-0.373018
336705158035,-0.0478161,0.0496954,-0.382749
336705179788,-0.0511911,0.0984891,-0.389185
336705202272,-0.0538998,0.148456,-0.390909
336705217957,-0.0542093,0.198545,-0.387519
336705241178,-0.0524063,0.249034,-0.379126
336705262242,-0.0497317,0.299728,-0.366809
336705278075,-0.0461513,0.349478,-0.350533
336705301125,-0.0417129,0.398327,-0.329405
336705322251,-0.0344737,0.444722,-0.303004
336705338062,-0.0224853,0.487389,-0.271539
336705361097,-0.00681701,0.523234,-0.23486
336705382155,0.0147407,0.549794,-0.191094
336705397941,0.0424265,0.566104,-0.141783
336705421229,0.0713271,0.574418,-0.0915591
336705442257,0.0984685,0.575591,-0.0434877
336705457964,0.124981,0.569072,0.00309279
336705481165,0.148247,0.554441,0.0468381
336705502279,0.165534,0.533278,0.0866989
336705518027,0.180399,0.505411,0.122781
336705541206,0.191739,0.474739,0.1524
336705562300,0.201242,0.443536,0.174491
336705578072,0.209203,0.409082,0.190309
336705601179,0.213962,0.373401,0.197871
336705622299,0.213516,0.337102,0.197009
336705638089,0.212556,0.301499,0.190368
336705661242,0.211326,0.268803,0.176821
336705682277,0.208118,0.236841,0.155822
336705698075,0.200706,0.203904,0.126334
336705721128,0.184873,0.167206,0.0903489
336705749817,0.160743,0.129839,0.0531828
336705758005,0.137891,0.0938879,0.0194728
336705781164,0.125219,0.0565064,-0.00967015
336705802300,0.116715,0.0173926,-0.0360361
336705818100,0.10561,-0.0214821,-0.0609203
336705841252,0.0974237,-0.0574333,-0.0841283
336705862274,0.0972905,-0.0941263,-0.103359
336705878082,0.0995155,-0.132075,-0.118104
336705901177,0.0969595,-0.169692,-0.129139
336705922217,0.0900606,-0.204853,-0.137467
336705938060,0.0842441,-0.23719,-0.139941
336705961156,0.0809704,-0.267266,-0.136454
336705982275,0.0759062,-0.292611,-0.126454
336705998028,0.0713955,-0.312826,-0.11196
336706020563,0.0673691,-0.32561,-0.094889
336706042335,0.0620195,-0.332717,-0.0764328
336706066225,0.054807,-0.336858,-0.0563943
336706089446,0.0451526,-0.33837,-0.0344702
336706102235,0.0354928,-0.337142,-0.0113664
336706118040,0.0276635,-0.331663,0.0114609
336706140547,0.0209473,-0.322354,0.0332052
336706163690,0.0133831,-0.309432,0.0536379
336706178051,0.00407769,-0.293729,0.0717199
336706200592,-0.00739563,-0.275209,0.0871878
336706223659,-0.0170933,-0.254177,0.0999335
336706238101,-0.0259191,-0.231625,0.111587
336706260503,-0.0321577,-0.206594,0.121478
336706283683,-0.0358524,-0.176916,0.128525
336706304791,-0.0380962,-0.144697,0.131134
336706320625,-0.0441731,-0.108028,0.130251
336706343731,-0.0516016,-0.067107,0.126064
336706364819,-0.0560541,-0.0216866,0.116447
336706380562,-0.061805,0.0278123,0.100557
336706403720,-0.0725303,0.0808506,0.0782596
336706424778,-0.0876715,0.134043,0.0526543
336706440585,-0.101969,0.188902,0.0243402
336706471206,-0.11571,0.243741,-0.00741358
336706486224,-0.133999,0.297512,-0.0417604
336706500507,-0.150589,0.347995,-0.0749937
336706523756,-0.163193,0.395032,-0.105305
336706544790,-0.176733,0.439578,-0.132767
336706560526,-0.1904,0.481872,-0.156293
336706583736,-0.197326,0.522,-0.173894
336706604763,-0.196376,0.558852,-0.183648
336706620580,-0.192806,0.59083,-0.186937
336706643737,-0.183667,0.619349,-0.182502
336706664845,-0.167009,0.643746,-0.168553
336706680591,-0.143806,0.661902,-0.144479
336706703736,-0.116167,0.672915,-0.112048
336706724805,-0.0844747,0.677117,-0.0728935
336706740559,-0.0509786,0.673944,-0.030673
336706763710,-0.0166084,0.664721,0.0128615
336706784828,0.0169947,0.650625,0.0553365
336706800621,0.0455153,0.630229,0.0946063
336706823682,0.0709663,0.605281,0.131494
336706844868,0.0898785,0.577609,0.163715
336706860498,0.0996171,0.548608,0.189206
336706883738,0.102674,0.520994,0.207748
336706904804,0.102896,0.490261,0.221732
336706920618,0.0921364,0.458739,0.229944
336706943114,0.0737556,0.425661,0.234942
336706964850,0.0538555,0.390412,0.240807
336706980612,0.0305896,0.354881,0.24806
336707003082,0.00246553,0.320947,0.256453
336707024890,-0.0251174,0.28691,0.268185
336707040577,-0.0529126,0.252868,0.28306
