timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
336690359867,-3,-1,5,-11,-9,-4,-1,-3
336690373380,-1,0,2,10,11,1,0,0
336690373380,0,1,-2,-1,-4,-3,-3,-1
336690380948,2,2,5,0,3,2,1,1
336690380948,0,-2,-12,-8,-2,1,-1,1
336690395931,1,2,-4,0,6,1,1,1
336690395931,-1,-2,7,4,-2,0,-2,0
336690404149,-3,-1,-5,-7,-1,0,0,-2
336690404149,0,3,14,11,-2,-1,-2,-2
336690419076,-1,-3,-25,-21,-7,-3,-2,-2
336690419076,0,-1,-1,4,0,-1,-2,2
336690419807,0,-4,4,13,5,0,0,-3
336690419807,-1,2,-8,-22,-6,2,0,1
336690433415,-4,0,24,9,3,-1,0,-3
336690433415,-3,2,-1,-3,-4,0,-1,0
336690440800,-2,-3,-1,-5,-5,-2,0,-2
336690440800,-2,-2,0,8,2,0,-2,0
336690455865,0,-2,-7,-2,-1,0,-2,0
336690455865,1,0,3,-1,-2,-3,1,-1
336690464519,-1,2,1,2,-3,1,-1,0
336690464519,2,-3,-7,1,7,-1,3,-2
336690479051,0,0,0,2,-3,1,0,-1
336690479051,-1,-2,5,4,-1,1,1,-1
336690479807,0,-1,-5,-3,5,1,0,0
336690479807,-2,1,-11,-3,-3,0,-1,-1
336690493636,-1,-1,9,4,-4,0,-3,0
336690493636,1,0,-6,-7,-6,-3,0,-3
336690500978,2,1,-6,8,6,0,0,0
336690500978,-2,-2,5,-8,-3,2,2,0
336690515905,1,2,1,3,0,-2,-1,0
336690515905,0,-1,-4,-5,-2,-1,1,1
336690524058,-1,-1,5,8,0,-1,-2,-1
336690524058,-2,-2,-8,-14,0,0,-4,-1
336690539078,-2,-4,-10,-16,-7,-2,-2,1
336690539078,-1,-3,0,4,6,-1,0,-1
336690539802,-1,-3,-1,-9,-5,-1,0,-1
336690539802,0,-2,-1,7,2,3,0,-2
336690554314,1,0,0,3,-7,0,-1,0
336690554314,-3,0,-4,-5,7,2,-2,-1
336690563397,-1,0,3,5,4,-1,0,-1
336690563397,0,-1,8,9,2,-3,-1,-2
336690576349,0,-1,-4,-12,-5,-1,-1,0
336690576349,0,-2,1,5,-3,-1,-2,-2
336690584125,-1,1,-1,-4,-4,-1,1,0
336690584125,-2,-3,-7,0,1,2,-1,0
336690599318,1,0,3,0,0,1,2,0
336690599318,-3,0,2,-3,-1,-1,-3,-1
336690599983,-1,0,1,1,-1,2,-2,1
336690599983,-1,2,8,-3,-3,-2,2,-1
336690613497,-1,-2,-2,5,1,-2,-2,-2
336690613497,2,0,-7,-7,0,-4,-1,-1
336690620862,-2,-3,1,5,-3,0,-1,-1
336690620862,-1,0,-2,-11,2,0,0,-1
336690635872,-1,0,11,5,0,1,0,1
336690635872,0,0,0,2,-3,0,3,0
336690644155,1,2,9,-3,-3,-2,-1,-3
336690644155,2,-3,-6,4,0,0,2,1
336690659125,0,0,4,-3,1,-1,1,-1
336690659125,-1,-4,-8,-3,-1,-1,-4,0
336690659830,-1,-1,4,1,3,1,-2,-2
336690659830,0,3,-7,7,0,-1,0,0
336690673533,-1,-1,4,-7,-1,1,0,0
336690673533,0,-2,-13,-1,1,0,1,-1
336690680920,0,-5,-7,-3,-4,-1,1,-2
336690680920,0,0,1,-3,-6,-5,-2,0
336690695943,-2,-2,-4,-3,1,-5,-6,-2
336690695943,-1,-2,6,10,1,1,2,0
336690704157,-1,-1,-8,-17,-4,-1,0,1
336690704157,-2,0,4,3,2,-2,0,-2
336690719095,-1,-1,2,8,-1,-2,-1,0
336690719095,-2,-1,1,-4,2,4,-1,-1
336690719852,-2,0,-3,-1,-2,-2,0,-1
336690719852,0,-3,-3,-5,-1,0,-4,-2
336690733423,1,1,-4,-1,0,0,0,-2
336690733423,0,1,5,4,-1,-3,1,0
336690740953,-1,-4,-15,-7,-1,0,0,0
336690740953,-1,0,12,7,3,-2,-1,0
336690755964,-4,-2,-8,-8,-2,0,1,-1
336690755964,1,0,7,-2,-3,-1,-1,0
336690764153,1,2,6,0,2,1,0,-1
336690764153,-2,-5,-6,0,-2,-4,-1,1
336690779097,-1,1,10,5,1,0,-2,-1
336690779097,0,-1,-9,2,1,0,1,0
336690779850,-1,-1,-5,-8,-4,-3,-2,-1
336690779850,-2,-7,2,4,2,-1,0,-2
336690793459,1,14,6,-3,3,1,1,-1
336690793459,-2,-4,1,-6,-4,-2,-1,-2
336690800954,1,-2,-6,8,3,0,1,0
336690800954,-1,0,3,3,2,-2,-1,-2
336690815959,2,-8,1,0,-1,-1,-1,-1
336690815959,-1,1,-13,-9,3,3,-2,-1
336690824131,0,3,9,-2,-4,-2,-3,0
336690824131,0,2,7,7,-2,1,0,2
336690838451,-4,-10,-12,4,2,-1,0,-3
336690838451,-1,5,-11,0,0,-1,-2,1
336690846620,1,3,12,7,1,-1,-1,1
336690846620,0,-4,-26,-11,-5,-2,1,0
336690853407,1,3,16,3,0,1,-1,0
336690853407,-2,-6,5,-3,0,0,-3,-2
336690860995,0,-4,-14,-9,-1,0,-1,0
336690860995,0,11,8,3,-3,-5,-2,-2
336690875942,1,-4,-4,-1,-3,-1,-1,0
336690875942,0,5,17,3,-2,0,-2,0
336690884146,1,0,-10,-3,-1,0,-3,-1
336690884146,1,6,-7,-1,1,6,1,-2
336690898487,2,-2,-2,5,-3,-4,3,0
336690898487,-4,2,-18,-11,-5,1,-3,-4
336690906617,-2,-16,8,2,-1,-1,-1,1
336690906617,1,-2,1,4,5,0,-1,-1
336690913499,-1,12,-3,-11,-2,1,-2,0
336690913499,-2,-9,-4,6,0,0,3,1
336690929146,-1,7,7,-8,-7,-2,-3,-3
336690929146,-1,-5,-15,-1,3,0,-1,-1
336690935996,-2,-9,10,3,2,2,1,-1
336690935996,0,1,-18,0,-1,-3,-3,-1
336690944100,-2,-3,-8,2,-2,1,1,-2
336690944100,2,3,29,-2,-2,1,0,2
336690958417,1,7,-20,-3,-1,3,1,0
336690958417,4,4,5,2,2,-1,2,0
336690966590,-1,13,-1,1,1,1,2,4
336690966590,0,-11,6,1,-3,-3,0,-2
336690973412,-1,-3,2,-7,-1,-2,0,0
336690973412,2,1,16,4,0,-1,1,1
336690981057,0,5,-2,0,2,-1,1,-3
336690981057,-6,-19,-20,-5,-4,-1,-3,0
336690995890,-3,6,-2,-2,-1,-3,-2,1
336690995890,-1,2,4,-4,-2,-3,-2,-3
336691004090,2,5,37,7,3,-2,-3,-3
336691004090,-3,-9,-43,-15,-6,-3,-1,-1
336691018457,0,6,11,7,6,0,1,-1
336691018457,-3,-5,18,7,0,1,1,-1
336691026598,0,-10,-30,-17,-4,-1,0,0
336691026598,2,13,17,4,-1,1,-4,-2
336691041588,-1,-7,-7,-2,-5,-1,1,-3
336691041588,-1,-3,1,-6,2,0,-2,2
336691042362,1,-4,-15,4,5,-3,-2,0
336691042362,-3,-3,14,-9,-3,-1,1,1
336691055910,1,1,-6,-2,-8,-1,-1,1
336691055910,-1,-7,-10,1,4,0,0,-1
336691064147,-1,-1,15,10,2,0,0,-1
336691064147,-2,-10,-32,-11,-1,-3,-1,0
336691078447,-1,-7,8,21,3,1,-1,-1
336691078447,1,4,-3,-26,-6,-2,2,0
336691086654,-2,-4,-4,3,-2,1,-3,-1
336691086654,0,7,18,7,3,0,-1,-2
336691101688,0,0,15,15,6,0,-2,-1
336691101688,0,-8,-12,-16,-4,-2,-1,-2
336691102333,0,-1,10,13,-1,0,2,-1
336691102333,-1,2,7,-11,0,1,-1,0
336691115984,-2,-8,-26,-9,-2,-2,-3,0
336691115984,-1,-1,18,22,1,0,-2,-3
336691124163,-2,-1,-4,-15,-3,-4,1,1
336691124163,0,4,9,11,-1,0,-3,-1
336691138478,-1,-2,-6,-4,-1,0,-6,-1
336691138478,0,0,-10,-15,-3,-2,1,1
336691146632,-1,-6,-8,0,-2,2,1,1
336691146632,1,1,-5,3,-3,-1,0,-1
336691161664,-1,-1,-10,-10,-1,-5,-3,-4
336691161664,-1,-1,10,16,3,-1,0,-1
336691162424,-3,1,-9,-14,-1,2,1,-2
336691162424,0,-1,9,8,0,-3,0,0
336691176028,-1,-5,-6,-17,-5,-2,0,-1
336691176028,-2,-3,11,5,1,-2,1,-2
336691184134,1,6,4,0,-1,-1,0,-1
336691184134,0,-1,2,11,4,2,2,0
336691198445,0,-1,0,-10,-2,-3,0,0
336691198445,0,-6,-1,6,-2,1,0,1
336691206565,-2,2,-4,-4,-2,-5,-1,-3
336691206565,0,-1,0,2,-1,3,-1,-2
336691221574,-1,-1,2,4,1,-1,3,-1
336691221574,0,-2,4,-3,-3,-3,-3,-1
336691222330,-2,-1,4,6,4,2,-2,0
336691222330,-1,1,-6,-2,-3,-2,-1,0
336691235993,-1,-1,4,3,-3,0,0,0
336691235993,1,2,-7,-2,-3,0,-2,-1
336691244153,0,-2,14,8,0,-1,0,0
336691244153,0,1,-17,-9,3,2,1,2
336691258448,-1,-4,-4,-1,0,1,-2,-2
336691258448,-3,-2,1,1,-2,-3,1,0
336691266671,-1,-3,-3,-3,2,-2,-1,-2
336691266671,-3,0,2,3,0,0,2,-3
336691281627,-1,2,-6,-1,-1,0,0,-1
336691281627,-4,-13,-6,-2,2,1,-2,-1
336691282349,0,12,12,3,-4,-3,0,-1
336691282349,-3,-8,3,-4,-2,-2,-1,-1
336691295948,-2,-3,-23,-8,-2,-2,-1,0
336691295948,1,-1,0,8,2,1,-3,-1
336691304121,-2,-6,5,0,1,0,-3,2
336691304121,3,4,10,-3,4,-1,0,1
336691318473,0,-7,-44,-7,-5,-1,1,-2
336691318473,2,11,23,9,4,2,-1,0
336691326693,-1,-6,-18,-19,-6,1,0,-1
336691326693,-1,-3,16,29,8,-2,0,-1
336691341621,4,16,23,-3,-2,1,0,0
336691341621,-5,-16,-18,-6,1,-1,0,-1
336691342355,0,-1,4,3,-3,-3,0,1
336691342355,-1,2,-7,-12,-3,-1,0,0
336691355951,-2,-6,6,2,-2,-3,-3,-3
336691355951,-1,-3,-11,-2,-1,-1,0,-2
336691364137,-1,1,9,-2,-1,-1,0,-1
336691364137,0,-2,8,0,-2,-2,2,-6
336691378449,-3,-3,-1,0,3,3,1,-1
336691378449,0,11,13,-3,-4,2,2,1
336691386703,-2,-6,-11,6,5,-2,-3,-3
336691386703,0,7,6,-10,-6,0,-1,-1
336691401508,-1,-3,-12,5,4,1,2,2
336691401508,3,-3,14,-3,-5,1,-1,0
336691402355,-4,8,-5,0,-1,0,-2,3
336691402355,-2,-7,-7,-5,-2,-4,-4,-1
336691415934,-2,-2,16,-6,-7,-2,1,-1
336691415934,2,0,-10,0,14,4,2,1
336691424179,0,-4,-5,8,0,-1,-1,0
336691424179,-2,-2,-8,4,3,0,-2,1
336691438467,-2,2,13,-3,-1,1,2,-1
336691438467,-4,1,-8,-6,-6,-4,-3,-2
336691446658,-2,2,-12,-5,-7,-2,-3,-3
336691446658,1,0,-11,-1,0,0,0,1
336691461635,1,-1,12,7,6,1,0,1
336691461635,-1,2,4,2,-4,-2,0,-1
336691462358,2,1,-1,1,2,1,0,0
336691462358,0,-7,-7,-4,-8,-1,0,0
336691475974,0,0,9,3,5,-2,-1,1
336691475974,-1,3,-1,-3,-6,-2,-5,-3
336691484069,-1,-3,1,-3,0,-2,0,0
336691484069,-1,0,-5,-4,1,1,-1,0
336691498463,2,-2,6,1,0,2,1,0
336691498463,-1,1,-6,-8,-3,-2,0,0
336691506579,2,-5,-9,-8,-1,-2,0,1
336691506579,-2,0,29,6,-2,1,0,-2
336691521640,-2,3,-5,2,2,-1,1,0
336691521640,1,-12,-11,-2,0,0,0,2
336691522361,0,5,15,-12,-8,0,3,-3
336691522361,1,-6,-36,13,15,2,0,-2
336691535872,-2,-2,-1,-9,-8,-3,-3,1
336691535872,-1,0,-4,-2,-1,1,1,-1
336691544187,-1,0,8,3,2,-1,0,-2
336691544187,-1,0,3,-5,-5,-1,-3,0
336691558526,0,-5,-7,3,5,1,-2,-2
336691558526,0,12,4,4,-1,-6,-3,-1
336691566665,4,-6,-2,2,-3,0,-1,2
336691566665,0,2,2,-11,-3,-1,2,-1
336691581678,-1,-5,-8,-3,2,-2,-3,-2
336691581678,-2,0,7,3,0,0,-1,-2
336691582431,-1,0,-1,2,-1,1,-2,-2
336691582431,-2,0,-13,-7,0,0,0,0
336691595997,-2,-2,9,-2,-7,-3,-2,-1
336691595997,0,-1,-3,7,11,3,2,-1
336691604134,0,-4,2,3,-1,1,-1,0
336691604134,1,0,-5,7,-4,-3,-2,-2
336691618452,2,0,14,-6,-3,0,-1,-1
336691618452,0,-8,-35,-2,-5,-4,-2,0
336691626672,1,-2,0,3,3,-3,-2,0
336691626672,0,5,9,-10,-4,0,-3,1
336691641672,-3,0,1,2,3,-1,-1,0
336691641672,0,-4,0,2,-3,0,2,0
336691642408,-1,3,1,-1,1,0,-2,-2
336691642408,0,-5,-17,8,-1,-1,-1,2
336691655969,1,1,2,-24,-5,0,-1,0
336691655969,-1,-2,-2,6,2,0,-1,1
336691664152,-2,-5,0,-8,-3,-2,-2,-2
336691664152,0,8,16,7,1,-2,0,-2
336691678491,-1,-3,-1,2,-1,1,0,-2
336691678491,-1,5,-8,-4,-5,-4,-1,-2
336691686658,-1,-5,5,7,4,2,1,-1
336691686658,1,-3,1,-10,-1,0,3,2
336691701641,1,-3,0,4,-1,1,-1,-2
336691701641,0,8,10,2,-3,-1,0,1
336691702443,-3,0,-3,2,1,-2,-2,1
336691702443,-3,-4,3,-3,-3,-1,-1,0
336691715978,-1,-2,-8,7,3,4,2,1
336691715978,-1,-1,10,-2,1,-1,0,0
336691724152,0,-4,-13,-8,-2,1,-1,-1
336691724152,0,1,3,-4,-3,0,0,0
336691738488,-2,-15,-3,6,0,-4,-1,-1
336691738488,1,5,-1,-1,-1,3,-2,0
336691746730,-1,4,8,-7,-3,-1,-1,-1
336691746730,-1,-5,-10,-5,-2,-2,-2,0
336691761499,2,3,9,5,-2,-1,-2,0
336691761499,1,-2,-15,-5,-4,-1,-3,1
336691769182,-2,-6,4,7,4,-3,0,1
336691769182,-2,-1,0,-9,1,4,0,-1
336691784850,-2,6,-2,4,-1,-2,-1,2
336691784850,-2,-6,2,-8,-5,-3,-1,-3
336691785618,2,1,-4,-2,-3,0,2,1
336691785618,-2,-2,3,9,3,-1,-2,-2
336691798469,-1,4,-6,2,-5,-4,1,0
336691798469,-3,-3,6,-7,0,2,-1,1
336691806676,0,-4,-6,8,1,-2,-1,0
336691806676,-3,3,12,6,3,-1,1,-1
336691821003,2,1,-3,3,-4,-2,1,-1
336691821003,-2,0,-4,-5,-2,-1,-1,-1
336691829181,-2,-2,-5,-8,-5,0,-1,-3
336691829181,2,0,9,8,1,0,0,2
336691836027,0,0,-2,-5,2,2,-2,-1
336691836027,-1,-3,3,1,-2,-1,-1,2
336691844173,-2,-5,-3,-2,0,1,1,1
336691844173,1,-7,1,-4,-3,-1,-4,-1
336691858538,1,11,6,-1,-1,0,1,-1
336691858538,-1,-4,-5,3,0,0,2,-2
336691866696,-1,2,-1,-2,-2,-4,-3,-2
336691866696,-3,-1,0,-8,2,-2,0,-1
336691881045,-3,-3,-9,-5,-1,-2,-1,-1
336691881045,2,0,-2,-6,1,0,2,0
336691889143,0,2,2,13,1,0,1,-2
336691889143,0,-1,4,-11,-5,0,0,0
336691896003,0,-1,-7,3,-6,-1,0,-1
336691896003,1,-1,4,-3,1,-1,-2,-2
336691904963,0,0,5,3,2,0,2,0
336691904963,-3,0,3,-4,-4,1,0,-1
336691918505,0,-1,-10,-4,1,0,-1,0
336691918505,-1,-1,12,3,-2,-2,-1,0
336691927444,-1,-4,-9,6,0,0,0,0
336691927444,1,9,1,-5,-2,-3,0,0
336691941019,-3,-9,-11,-2,3,-1,-1,0
336691941019,0,-1,1,3,1,0,-1,-1
336691949980,-1,5,6,3,0,0,-1,1
336691949980,1,0,-4,2,1,0,-1,-2
336691964816,0,-1,3,0,1,1,-2,0
336691964816,-4,-2,1,3,1,-2,-2,-2
336691966401,-3,0,-10,-12,-3,-1,-2,-1
336691966401,2,1,5,1,-4,-1,-2,-1
336691978495,-3,-12,-9,5,0,-1,0,-1
336691978495,1,2,1,-6,2,-1,0,1
336691987468,-2,1,-1,7,1,0,0,-2
336691987468,0,1,2,5,1,1,0,0
336692000925,-2,0,-6,-13,2,-1,-2,-2
336692000925,-2,3,4,8,3,-1,-2,0
336692009946,0,-3,4,-8,0,0,1,1
336692009946,0,-6,-9,3,-4,-2,0,0
336692024808,1,1,9,-5,-3,1,-2,-2
336692024808,-2,-2,12,6,-6,-2,-1,-2
336692026456,3,-5,-2,0,8,1,2,1
336692026456,-3,8,-28,-3,-1,-1,-2,-4
336692038503,2,5,4,3,-1,-2,-1,2
336692038503,0,0,-12,-7,-1,0,2,0
336692047416,1,-1,14,6,-3,-1,0,1
336692047416,-3,-7,-1,-4,-2,-2,0,2
336692060939,0,1,2,3,0,-1,-2,0
336692060939,0,1,-10,-2,1,0,-2,-1
336692069921,-1,-1,-4,-7,-5,-2,-1,-1
336692069921,-2,-6,3,7,-1,-1,-1,-2
336692084874,-2,3,8,3,0,-1,0,-1
336692084874,-1,-5,-9,-7,-3,-2,-2,0
336692086400,-2,-1,-13,-5,0,0,0,-1
336692086400,-1,5,9,-7,-3,-4,-3,1
336692098411,-2,-7,2,8,-1,0,-1,0
336692098411,0,2,5,-2,0,1,-2,1
336692107521,-1,-4,-7,1,0,0,0,-1
336692107521,1,1,-6,-10,0,-1,-1,-2
336692120944,-1,1,5,8,-2,-1,0,1
336692120944,-1,-2,-10,1,1,1,2,-1
336692129949,0,5,18,-6,-3,-1,-3,0
336692129949,0,-9,-22,1,3,1,1,-2
336692144826,0,-2,8,0,-2,-3,0,-1
336692144826,0,1,-2,-2,-4,-2,0,-1
336692146405,-2,-3,-4,-1,-2,-1,-2,-2
336692146405,-3,-2,2,0,-1,1,2,0
336692158579,1,0,3,-3,1,-1,-1,0
336692158579,-2,1,0,4,3,2,1,0
336692167524,-1,0,1,-4,-1,-2,-2,-2
336692167524,1,0,4,6,-2,0,0,1
336692181006,-2,-5,-6,-1,-1,0,1,-2
336692181006,0,1,5,-2,3,-1,1,0
336692189965,0,0,-5,-5,-2,0,-1,-2
336692189965,0,-3,19,4,2,2,-1,0
336692204824,0,1,-4,-5,0,0,0,-3
336692204824,-4,-5,0,3,-5,-2,-2,-3
336692206355,-1,0,-4,7,4,2,0,0
336692206355,-2,-4,-16,-4,0,-1,1,1
336692218519,-4,-4,8,-6,-2,-1,-3,0
336692218519,1,7,-2,-3,-2,0,0,0
336692227557,1,-6,1,-4,-6,-1,-1,-1
336692227557,-1,1,15,10,2,-2,0,0
336692240873,1,4,-4,-1,-2,-1,-1,0
336692240873,-1,-4,-2,-4,-1,1,-3,0
336692249978,-3,-2,-1,1,0,1,0,-3
336692249978,3,-2,2,-1,-1,-1,-2,-2
336692264774,0,-1,-4,-1,-1,1,0,2
336692264774,0,-2,3,-2,0,-2,-2,0
336692266399,-1,0,-4,2,1,-1,1,0
336692266399,-1,-2,2,-5,-4,-2,-1,0
336692278483,-2,1,-6,4,2,-2,-2,-1
336692278483,-1,-4,0,2,0,-2,2,0
336692293496,2,2,2,-1,3,-1,2,2
336692293496,-1,6,2,-2,-3,-1,-2,-1
336692301012,4,8,8,5,1,-2,0,0
336692301012,-3,-8,-24,-11,-2,0,-2,-2
336692309930,-1,0,3,1,-5,-1,-3,-1
336692309930,4,-5,15,-3,1,-2,-1,1
336692324874,-5,-9,-34,3,1,1,-1,-1
336692324874,2,5,9,2,-1,-2,0,0
336692326435,2,3,-1,-1,1,-1,1,1
336692326435,0,-1,7,0,-2,-2,-2,0
336692338564,-3,-4,0,-6,-2,0,0,-1
336692338564,0,4,-3,2,2,1,1,-1
336692347462,-4,-2,-1,-4,-4,1,0,-1
336692347462,0,-2,-13,4,3,1,1,0
336692360938,1,-1,5,-2,0,-1,-2,-1
336692360938,0,4,-2,0,-1,-2,-1,0
336692369957,-1,0,6,0,0,-2,0,-2
336692369957,0,3,-15,-2,-1,0,2,2
336692384771,0,-3,5,-7,-2,0,2,0
336692384771,-2,-1,-6,6,1,-3,-3,-2
336692386413,-3,-1,4,-1,-3,0,-3,-2
336692386413,-3,-1,7,1,1,1,0,0
336692398474,1,3,17,-2,-2,-2,-1,-3
336692398474,1,-4,-16,1,-3,2,1,0
336692407565,-2,-1,0,-4,-1,-1,-1,-1
336692407565,-4,-1,1,-5,-3,-2,-2,-3
336692421020,-1,5,5,2,1,0,0,1
336692421020,1,-10,7,1,-1,-1,-2,-1
336692430021,3,10,-3,2,4,-2,0,-2
336692430021,-1,-5,-7,-3,-1,1,-2,0
336692444884,-1,0,-12,3,2,-2,-2,-1
336692444884,-1,-3,10,-4,-5,-1,1,0
336692446463,0,-5,-5,5,-2,-3,-1,0
336692446463,0,3,10,5,1,-2,1,-1
336692458489,-1,1,-4,-3,-1,-1,-1,-2
336692458489,0,1,6,2,-2,-1,1,-2
336692467569,0,-1,-2,-2,-1,-2,-1,2
336692467569,1,3,-3,-2,-2,-1,1,0
336692480933,-2,-5,-1,1,1,-1,-2,1
336692480933,-2,0,8,-4,2,-1,-3,-1
336692489975,1,1,-3,0,-2,-1,1,0
336692489975,-3,-15,-23,-8,0,1,0,-2
336692504784,-1,5,8,-1,-2,0,0,1
336692504784,3,-1,0,0,-1,-3,-2,2
336692506451,-1,5,12,2,1,1,1,-1
336692506451,-4,-12,-36,-6,-1,-2,-2,0
336692518513,0,5,0,0,-2,-1,-2,-1
336692518513,-2,-3,-4,-1,-2,0,0,1
336692527444,0,-7,-5,-1,0,-1,0,1
336692527444,-1,3,16,7,2,2,-1,-1
336692540996,0,-2,-9,-6,-1,0,1,1
336692540996,0,2,2,4,2,-1,2,0
336692550007,-1,-4,-4,-1,-1,0,-2,-2
336692550007,1,2,5,-3,2,-3,-1,-1
336692564884,1,-4,-1,1,-1,1,-1,-1
336692564884,1,0,2,-1,-2,1,0,-1
336692566456,-2,-3,-6,-4,2,0,0,-1
336692566456,0,3,6,2,-4,0,-1,0
336692578439,-1,-3,-4,-4,-5,-1,-1,1
336692578439,-1,3,9,6,6,-1,-2,-3
336692587555,-1,-3,-18,-1,-4,1,-3,-2
336692587555,-1,0,1,-5,-2,-3,0,0
336692609876,2,1,7,4,2,0,-1,0
336692609876,0,2,11,-1,-2,0,1,3
336692611435,-2,-12,-14,-1,-3,-1,2,0
336692611435,3,-2,10,3,3,-2,-2,-1
336692624815,-3,2,-6,-1,-1,1,0,-1
336692624815,-1,-3,0,1,-1,-1,-1,0
336692626641,-1,-3,10,2,-1,1,-3,-2
336692626641,0,5,-5,-1,-2,-1,1,0
336692638512,-3,-4,3,-4,-4,1,-1,-1
336692638512,-1,-2,-10,-2,7,3,1,-1
336692647544,0,-1,1,-4,-4,-1,0,2
336692647544,-1,2,3,6,2,2,0,1
336692661030,1,1,-3,-8,-1,-2,-1,-2
336692661030,-1,3,-3,0,-1,-1,-1,-1
336692669986,-1,0,1,-7,-1,-2,-1,-1
336692669986,-1,1,0,4,1,0,-1,-3
336692684862,-1,-4,0,-1,-1,1,0,-1
336692684862,-3,-8,-8,-4,-2,-1,-1,0
336692686465,2,14,20,1,0,-3,-1,0
336692686465,-4,-16,-21,-7,-4,0,-3,0
336692698580,-2,1,10,5,-1,-4,-1,0
336692698580,0,0,-8,-2,-4,0,2,-1
336692707470,2,-6,-3,2,1,1,0,1
336692707470,-1,19,-5,2,0,-1,1,-2
336692721018,-1,-3,11,-3,0,1,-1,1
336692721018,-2,-1,2,-2,-3,0,-3,-1
336692729957,0,-3,-10,-7,-4,-1,-1,-2
336692729957,1,-4,4,3,4,1,2,-1
336692744174,-2,-1,4,7,0,0,0,-2
336692744174,-1,4,0,-3,-4,-3,-1,0
336692751020,-1,-2,-4,-6,-6,-1,-1,-3
336692751020,0,0,6,-2,4,0,1,1
336692758554,-1,1,-10,-1,-2,-1,0,-2
336692758554,-1,-2,4,-1,1,-2,0,0
336692767511,2,1,0,2,1,-1,-1,0
336692767511,-1,-2,15,6,-1,-2,-4,-3
336692781033,0,-3,-23,-14,-2,-1,0,2
336692781033,1,3,15,7,-2,2,1,0
336692790075,-3,-2,-16,-8,1,1,0,-4
336692790075,-2,2,4,1,-3,1,0,2
336692804234,-2,-9,-8,3,0,-2,-1,-1
336692804234,-2,-2,-3,-4,-2,-2,-2,-3
336692811039,0,2,3,-2,6,1,2,2
336692811039,-1,0,1,-1,-5,-1,0,1
336692818539,1,1,3,8,5,0,1,-1
336692818539,1,-6,2,6,1,0,-1,-1
336692827476,-1,-2,0,3,-1,-1,-1,0
336692827476,-1,-3,-11,-12,-4,0,1,-3
336692841024,1,2,11,-2,-3,-1,-2,0
336692841024,0,-1,-9,-3,-1,-1,0,0
336692849998,1,0,-1,0,0,-1,-4,-1
336692849998,0,-2,0,-2,1,0,1,2
336692864235,0,0,2,2,2,0,-1,-1
336692864235,0,-1,-8,-6,-1,-4,1,-1
336692871038,-3,0,-3,-1,-2,-2,-2,-1
336692871038,-1,-5,10,3,3,1,0,-1
336692878584,1,7,2,-2,0,-2,0,1
336692878584,-1,-3,-10,-12,-9,-4,-1,-1
336692887545,0,2,5,4,3,1,1,0
336692887545,-1,0,-3,3,1,-3,0,-1
336692900929,0,2,2,2,3,1,0,-1
336692900929,-1,-6,1,2,4,1,-1,0
336692910008,1,-3,-9,-1,-5,-1,-1,0
336692910008,0,7,1,-7,-4,-2,0,-1
336692924260,-2,-5,-11,-4,0,0,1,0
336692924260,-1,3,5,2,1,3,-2,-1
336692931022,-4,-3,0,2,-1,-1,0,-1
336692931022,-1,-3,-6,0,-1,-2,-3,-2
336692947373,-1,-1,6,-3,-3,-2,-1,0
336692947373,1,-1,-3,6,1,3,2,-1
336692948950,-1,1,3,-5,-2,1,0,-1
336692948950,3,1,6,-4,-3,-2,-2,-1
336692961132,1,-3,-2,-3,-2,-1,0,1
336692961132,1,5,11,2,1,-1,1,0
336692969978,-1,5,1,3,3,-1,-1,0
336692969978,0,-4,-25,-4,0,-2,-2,-1
336692984255,0,0,8,1,0,0,-1,-2
336692984255,0,0,0,1,0,-1,0,-1
336692991056,-1,-2,2,0,-3,0,2,-1
336692991056,0,1,11,0,2,-1,0,-1
336693007359,0,5,-9,-1,-2,-1,-3,-2
336693007359,-3,-4,-4,-9,-5,1,-2,0
336693008949,0,-2,0,5,6,-1,0,1
336693008949,0,2,4,-3,-4,1,2,0
336693021047,-1,-7,-4,0,2,1,-2,-2
336693021047,0,1,-1,-4,-2,-5,0,1
336693030055,-2,-1,1,-4,-2,-1,0,-1
336693030055,4,2,3,0,-4,1,-2,-1
336693044224,1,1,-1,1,1,-2,-1,2
336693044224,-1,-3,1,-5,1,2,1,1
336693051030,-1,0,0,-2,-2,-1,-1,0
336693051030,1,7,7,5,1,-3,0,-1
336693067379,-6,-14,-13,-4,-5,1,0,-2
336693067379,2,6,0,1,-1,-3,-2,0
336693068992,2,-4,8,3,3,0,2,-1
336693068992,-3,-3,18,16,3,-1,-1,-2
336693081005,-5,-6,-33,-21,-3,-1,-1,-2
336693081005,-2,-3,3,-10,-4,-1,-1,2
336693090018,-1,0,3,16,4,0,-2,-1
336693090018,-2,-3,1,5,-1,-2,-2,1
336693104215,1,0,8,-3,-1,-2,0,-1
336693104215,-1,-3,1,-1,0,0,-1,-2
336693111044,1,2,-3,-3,-2,-2,-3,2
336693111044,0,-7,-6,-1,-2,0,0,-1
336693127324,0,6,7,7,0,0,-1,-2
336693127324,0,2,-6,-4,-3,-1,0,-1
336693128977,1,-8,1,-3,-1,0,1,-2
336693128977,-3,4,-8,-6,-1,-1,-3,0
336693140989,0,-1,1,-2,-3,0,-1,1
